what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1414597578883
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597583200
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597600720
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414597601204
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414597601360
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1414597623018
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414597624112
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597628550
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597690547
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597727631
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597728631
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597753571
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1414597756674
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597760221
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597760393
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597764300
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597776445
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597779664
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.saveAll,1414597782602
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597785446
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597792493
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597794587
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414597805639
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.cut,1414597811264
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414597815374
