what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee,1.1.200.v200806051600,org.eclipse.jst.j2ee,1414589011917
started,bundle,org.eclipse.wst.web,1.1.202.v200805140200,org.eclipse.wst.web,1414589011933
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589012657
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589014231
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589017142
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589040811
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589044286
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589048379
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1414589050221
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589053969
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589070388
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1414589070564
started,bundle,org.eclipse.wst.sse.ui,1.1.0.v200806041847,org.eclipse.wst.sse.ui,1414589070636
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1414589070640
started,bundle,org.eclipse.jst.jsp.core,1.2.100.v200806050300,org.eclipse.jst.jsp.core,1414589070760
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414589070872
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1414589070892
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1414589070920
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1414589071036
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1414589080154
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589081554
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1414589093406
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1414589094462
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414589100218
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.indent,1414589114399
